Date,Username,Message,IP Address,Log Level
2014-03-17 07:41:55,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 07:42:26,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 07:42:55,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-03-17 07:43:10,Jeff,Accessed System Information,192.168.1.148,info
2014-03-17 07:43:16,Jeff,Accessed Start/Stop GPAC,192.168.1.148,info
2014-03-17 07:43:18,Jeff,Started GPAC successfully,192.168.1.148,info
2014-03-17 07:43:20,Jeff,Accessed System Information,192.168.1.148,info
2014-03-17 07:43:26,Jeff,Acknowledged Alarm 46 successfully,192.168.1.148,notice
2014-03-17 07:43:30,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 07:43:55,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 07:44:48,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-03-17 07:46:00,Jeff,Added contact Sahid successfully,192.168.1.148,notice
2014-03-17 07:46:25,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-03-17 07:46:41,Jeff,Added contact Sahid to contact set TEC Staff successfully,192.168.1.148,notice
2014-03-17 07:46:52,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-03-17 07:47:10,Jeff,Acknowledged Alarm 48 successfully,192.168.1.148,notice
2014-03-17 07:47:17,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 07:47:31,Jeff,Accessed Device Table,192.168.1.148,info
2014-03-17 07:47:39,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 07:47:47,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 07:48:04,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 07:48:06,Jeff,Accessed Device Table,192.168.1.148,info
2014-03-17 07:48:28,Jeff,Updated device DoorSensor successfully,192.168.1.148,notice
2014-03-17 07:48:31,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 07:48:51,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 07:51:18,Jeff,Accessed System Configuration,192.168.1.148,info
2014-03-17 07:51:38,Jeff,System Configuration updated successfully,192.168.1.148,notice
2014-03-17 07:51:45,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 07:52:02,Jeff,Acknowledged Alarm 49 successfully,192.168.1.148,notice
2014-03-17 07:52:06,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 07:52:28,Jeff,Accessed System Configuration,192.168.1.148,info
2014-03-17 08:52:55,Jeff,System Configuration updated successfully,192.168.1.148,notice
2014-03-17 08:53:02,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 08:53:31,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 08:53:34,Jeff,Accessed Device Table,192.168.1.148,info
2014-03-17 08:53:47,Jeff,Updated device DoorSensor successfully,192.168.1.148,notice
2014-03-17 08:53:56,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 08:54:03,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 08:55:21,Jeff,Acknowledged Alarm 50 successfully,192.168.1.148,notice
2014-03-17 08:55:25,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 08:56:38,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 08:57:56,Jeff,Accessed System Configuration,192.168.1.148,info
2014-03-17 08:58:42,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 09:04:28,Jeff,Accessed System Configuration,192.168.1.148,info
2014-03-17 09:05:22,Jeff,System Configuration updated successfully,192.168.1.148,notice
2014-03-17 09:05:28,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 09:05:49,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 09:05:53,Jeff,Accessed Device Table,192.168.1.148,info
2014-03-17 09:06:02,Jeff,Updated device DoorSensor successfully,192.168.1.148,notice
2014-03-17 09:06:07,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 09:06:11,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 09:08:17,Jeff,Accessed System Configuration,192.168.1.148,info
2014-03-17 09:08:54,Jeff,System Configuration updated successfully,192.168.1.148,notice
2014-03-17 09:09:05,Jeff,Acknowledged Alarm 51 successfully,192.168.1.148,notice
2014-03-17 09:09:13,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-03-17 09:09:21,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 09:09:24,Jeff,Accessed Device Table,192.168.1.148,info
2014-03-17 09:09:33,Jeff,Updated device DoorSensor successfully,192.168.1.148,notice
2014-03-17 09:09:36,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 09:11:16,Jeff,Acknowledged Alarm 52 successfully,192.168.1.148,notice
2014-03-17 09:11:54,Jeff,Accessed System Configuration,192.168.1.148,info
2014-03-17 09:12:42,Jeff,System Configuration updated successfully,192.168.1.148,notice
2014-03-17 09:13:13,Jeff,System Configuration updated successfully,192.168.1.148,notice
2014-03-17 09:13:19,Jeff,Accessed Save Changes,192.168.1.148,info
2014-03-17 09:13:20,Jeff,Saved GPAC configuration successfully,192.168.1.148,info
2014-03-17 09:13:22,Jeff,Accessed System Configuration,192.168.1.148,info
2014-03-17 09:13:48,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 09:13:53,Jeff,Accessed Device Table,192.168.1.148,info
2014-03-17 09:14:08,Jeff,Updated device DoorSensor successfully,192.168.1.148,notice
2014-03-17 09:14:12,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 09:15:45,Jeff,Accessed User Level,192.168.1.148,info
2014-03-17 09:15:53,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-03-17 09:17:23,Jeff,Added contact Alex-Cell successfully,192.168.1.148,notice
2014-03-17 09:17:52,Jeff,Added contact Alex-Cell to contact set TEC Staff successfully,192.168.1.148,notice
2014-03-17 09:17:59,Jeff,Accessed Save Changes,192.168.1.148,info
2014-03-17 09:18:01,Jeff,Saved GPAC configuration successfully,192.168.1.148,info
2014-03-17 09:18:03,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-03-17 09:18:08,Jeff,Acknowledged Alarm 53 successfully,192.168.1.148,notice
2014-03-17 09:18:11,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 09:18:23,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 09:18:26,Jeff,Accessed Device Table,192.168.1.148,info
2014-03-17 09:18:37,Jeff,Updated device DoorSensor successfully,192.168.1.148,notice
2014-03-17 09:18:40,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 09:21:37,Jeff,Acknowledged Alarm 54 successfully,192.168.1.148,notice
2014-03-17 09:26:04,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-03-17 09:26:35,Jeff,Accessed View Logs,192.168.1.148,info
2014-03-17 09:44:17,,Anonymous,Logged,notice
2014-03-17 09:44:25,Jeff,GPAC System successfully authenticated,192.168.1.148,notice
2014-03-17 09:44:25,Jeff,Accessed Overview,192.168.1.148,info
2014-03-17 09:44:40,Jeff,Accessed System Configuration,192.168.1.148,info
2014-03-17 15:17:38,Jeff,GPAC System successfully authenticated,192.168.1.148,notice
2014-03-17 15:17:39,Jeff,Accessed Overview,192.168.1.148,info
2014-03-26 17:47:40,stipose,GPAC System failed to authenticate. Login attempt: 1,76.102.160.28,alert
2014-03-26 17:47:50,sahid,GPAC System successfully authenticated,76.102.160.28,notice
2014-03-26 17:47:52,sahid,Accessed Overview,76.102.160.28,info
2014-03-26 17:48:03,sahid,Accessed Discover Modules,76.102.160.28,info
2014-03-26 17:48:24,sahid,Logged out,76.102.160.28,notice
2014-04-04 18:36:12,jeff,GPAC System failed to authenticate. Login attempt: 1,192.168.1.148,alert
2014-04-04 18:36:21,Jeff,GPAC System successfully authenticated,192.168.1.148,notice
2014-04-04 18:36:22,Jeff,Accessed Overview,192.168.1.148,info
2014-04-04 18:38:16,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-04 18:38:18,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-04 18:38:23,Jeff,Accessed Discover Cameras,192.168.1.148,info
2014-04-04 18:39:55,Jeff,Added camera cam1 successfully,192.168.1.148,notice
2014-04-04 18:40:10,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-04 18:40:22,Jeff,Accessed Discover Cameras,192.168.1.148,info
2014-04-04 18:41:00,Jeff,Added camera cam2 successfully,192.168.1.148,notice
2014-04-04 18:41:18,Jeff,Added camera cam3 successfully,192.168.1.148,notice
2014-04-04 18:41:37,Jeff,Added camera cam4 successfully,192.168.1.148,notice
2014-04-04 18:41:48,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-04 19:09:39,Jeff,Accessed Discover Cameras,192.168.1.148,info
2014-04-04 19:10:14,Jeff,Deleted camera DroidCam successfully,192.168.1.148,notice
2014-04-04 19:10:18,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-04 19:10:22,Jeff,Accessed Save Changes,192.168.1.148,info
2014-04-04 19:10:25,Jeff,Saved GPAC configuration successfully,192.168.1.148,info
2014-04-04 19:10:27,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-04 19:10:29,Jeff,Accessed Overview,192.168.1.148,info
2014-04-04 19:10:54,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-04 19:10:55,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-04 19:11:02,Jeff,Accessed System Configuration,192.168.1.148,info
2014-04-05 14:47:13,sahid,GPAC System successfully authenticated,174.240.9.29,notice
2014-04-05 14:47:26,sahid,Accessed Overview,174.240.9.29,info
2014-04-05 14:47:31,sahid,Accessed Camera Matrix,174.240.9.29,info
2014-04-05 14:49:33,sahid,Accessed Network Configuration,174.240.7.183,info
2014-04-05 14:49:52,sahid,Logged out,174.240.7.183,notice
2014-04-05 15:31:40,sahid,GPAC System successfully authenticated,192.168.1.149,notice
2014-04-05 15:31:42,sahid,Accessed Overview,192.168.1.149,info
2014-04-05 15:32:02,sahid,Acknowledged Alarm 58 successfully,192.168.1.149,notice
2014-04-05 15:33:09,sahid,Accessed Overview,192.168.1.149,info
2014-04-05 15:34:15,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 15:40:25,sahid,Accessed Overview,192.168.1.149,info
2014-04-05 15:42:24,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 16:02:39,sahid,Accessed Device Matrix,192.168.1.149,info
2014-04-05 16:02:45,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 16:02:50,sahid,Acknowledged Alarm 62 successfully,192.168.1.149,notice
2014-04-05 16:02:54,sahid,Acknowledged Alarm 62 successfully,192.168.1.149,notice
2014-04-05 16:13:09,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 16:13:17,sahid,Accessed Discover Cameras,192.168.1.149,info
2014-04-05 16:15:23,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 16:29:52,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 16:29:54,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 16:35:26,sahid,Acknowledged Alarm 62 successfully,192.168.1.149,notice
2014-04-05 16:36:56,sahid,Logged out,192.168.1.149,notice
2014-04-05 16:37:05,sahid,GPAC System successfully authenticated,192.168.1.149,notice
2014-04-05 16:37:06,sahid,Accessed Overview,192.168.1.149,info
2014-04-05 16:37:11,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 16:40:05,Jeff,GPAC System successfully authenticated,24.6.145.5,notice
2014-04-05 16:40:08,Jeff,Accessed Overview,24.6.145.5,info
2014-04-05 16:40:23,Jeff,Accessed Camera Matrix,24.6.145.5,info
2014-04-05 16:40:26,Jeff,Accessed Camera Matrix,24.6.145.5,info
2014-04-05 16:40:29,Jeff,Accessed Camera Matrix,24.6.145.5,info
2014-04-05 16:40:59,sahid,Logged out,192.168.1.149,notice
2014-04-05 16:43:32,sahid,GPAC System successfully authenticated,192.168.1.149,notice
2014-04-05 16:43:33,sahid,Accessed Overview,192.168.1.149,info
2014-04-05 16:43:41,sahid,Accessed Discover Cameras,192.168.1.149,info
2014-04-05 16:43:52,sahid,Deleted camera cam1 successfully,192.168.1.149,notice
2014-04-05 16:43:59,sahid,Deleted camera cam2 successfully,192.168.1.149,notice
2014-04-05 16:44:07,sahid,Deleted camera cam3 successfully,192.168.1.149,notice
2014-04-05 16:44:15,sahid,Deleted camera cam4 successfully,192.168.1.149,notice
2014-04-05 16:44:24,sahid,Accessed Save Changes,192.168.1.149,info
2014-04-05 16:44:26,sahid,Saved GPAC configuration successfully,192.168.1.149,info
2014-04-05 16:44:28,sahid,Accessed Discover Cameras,192.168.1.149,info
2014-04-05 16:45:22,sahid,Added camera cam1 successfully,192.168.1.149,notice
2014-04-05 16:45:50,sahid,Added camera cam2 successfully,192.168.1.149,notice
2014-04-05 16:46:15,sahid,Added camera cam3 successfully,192.168.1.149,notice
2014-04-05 16:46:42,sahid,Added camera cam4 successfully,192.168.1.149,notice
2014-04-05 16:46:44,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 16:46:50,sahid,Accessed Save Changes,192.168.1.149,info
2014-04-05 16:46:55,sahid,Saved GPAC configuration successfully,192.168.1.149,info
2014-04-05 16:46:56,sahid,Accessed Camera Matrix,192.168.1.149,info
2014-04-05 16:56:24,Jeff,Accessed Camera Matrix,24.6.145.5,info
2014-04-05 16:59:13,Jeff,Accessed Overview,24.6.145.5,info
2014-04-05 19:40:21,,Anonymous,Logged,notice
2014-04-05 19:40:21,,Anonymous,Logged,notice
2014-04-05 20:30:06,sahid,GPAC System successfully authenticated,76.102.160.28,notice
2014-04-05 20:30:08,sahid,Accessed Overview,76.102.160.28,info
2014-04-05 20:30:14,sahid,Accessed Camera Matrix,76.102.160.28,info
2014-04-05 20:30:29,sahid,Accessed Device Matrix,76.102.160.28,info
2014-04-05 20:30:38,sahid,Accessed Camera Matrix,76.102.160.28,info
2014-04-05 20:31:03,sahid,Accessed Camera Matrix,76.102.160.28,info
2014-04-05 20:31:08,sahid,Logged out,76.102.160.28,notice
2014-04-06 06:56:57,sahid,GPAC System successfully authenticated,76.102.160.28,notice
2014-04-06 06:56:59,sahid,Accessed Overview,76.102.160.28,info
2014-04-06 06:57:04,sahid,Accessed Camera Matrix,76.102.160.28,info
2014-04-06 06:57:18,sahid,Logged out,76.102.160.28,notice
2014-04-06 07:00:57,sahid,GPAC System successfully authenticated,76.102.160.28,notice
2014-04-06 07:00:59,sahid,Accessed Overview,76.102.160.28,info
2014-04-06 07:01:04,sahid,Accessed Network Configuration,76.102.160.28,info
2014-04-06 07:01:14,sahid,Logged out,76.102.160.28,notice
2014-04-06 10:46:20,Jeff,GPAC System successfully authenticated,192.168.1.148,notice
2014-04-06 10:46:20,Jeff,Accessed Overview,192.168.1.148,info
2014-04-06 10:46:26,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 10:59:46,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 10:59:51,Jeff,Accessed Device Configuration,192.168.1.148,info
2014-04-06 11:00:38,Jeff,Added environment Hallway successfully,192.168.1.148,notice
2014-04-06 11:01:25,Jeff,Added device CO Sensor successfully,192.168.1.148,notice
2014-04-06 11:01:33,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:01:35,Jeff,Accessed Device Table,192.168.1.148,info
2014-04-06 11:02:03,Jeff,Updated device CO Sensor successfully,192.168.1.148,notice
2014-04-06 11:02:10,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:02:12,Jeff,Accessed Device Table,192.168.1.148,info
2014-04-06 11:02:16,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:05:19,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 11:06:58,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 11:07:11,Jeff,Accessed Device Configuration,192.168.1.148,info
2014-04-06 11:08:08,Jeff,Added device PIR 7200 successfully,192.168.1.148,notice
2014-04-06 11:08:12,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:08:16,Jeff,Accessed Device Table,192.168.1.148,info
2014-04-06 11:08:27,Jeff,Updated device PIR 7200 successfully,192.168.1.148,notice
2014-04-06 11:08:30,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:08:49,Jeff,Accessed Device Table,192.168.1.148,info
2014-04-06 11:09:01,Jeff,Updated device PIR 7200 successfully,192.168.1.148,notice
2014-04-06 11:09:03,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:12:50,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-04-06 11:12:53,Jeff,Accessed Triggers,192.168.1.148,info
2014-04-06 11:13:08,Jeff,Added trigger > 5 successfully,192.168.1.148,notice
2014-04-06 11:13:38,Jeff,Added trigger > 10 successfully,192.168.1.148,notice
2014-04-06 11:13:47,Jeff,Added trigger > 20 successfully,192.168.1.148,notice
2014-04-06 11:13:53,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-04-06 11:14:28,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 11:14:51,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-04-06 11:15:16,Jeff,Added trigger action for Device CO Sensor and child Camera cam1 successfully,192.168.1.148,notice
2014-04-06 11:15:53,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-04-06 11:16:08,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-04-06 11:16:40,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:16:42,Jeff,Accessed Device Table,192.168.1.148,info
2014-04-06 11:16:46,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-04-06 11:17:01,Jeff,Updated trigger action for Device CO Sensor and child Camera cam1 successfully,192.168.1.148,notice
2014-04-06 11:17:08,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:17:17,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:17:19,Jeff,Accessed Device Table,192.168.1.148,info
2014-04-06 11:17:24,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-04-06 11:17:43,Jeff,Added trigger action for Device CO Sensor and child Camera cam1 successfully,192.168.1.148,notice
2014-04-06 11:17:56,Jeff,Deleted trigger action for CO Sensor triggering cam1 successfully,192.168.1.148,notice
2014-04-06 11:18:23,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-04-06 11:19:36,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-04-06 11:20:02,Jeff,Updated trigger action for Device CO Sensor and child Camera cam1 successfully,192.168.1.148,notice
2014-04-06 11:20:10,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-04-06 11:20:47,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:26:16,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-04-06 11:26:59,Jeff,Added contact Jeff successfully,192.168.1.148,notice
2014-04-06 11:27:16,Jeff,Added contact Jeff to contact set TEC Staff successfully,192.168.1.148,notice
2014-04-06 11:27:30,Jeff,Updated contact Jeff successfully,192.168.1.148,notice
2014-04-06 11:27:42,Jeff,Accessed Device Matrix,192.168.1.148,info
2014-04-06 11:27:45,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-04-06 11:27:54,Jeff,Updated trigger action for Device CO Sensor and child Camera cam1 successfully,192.168.1.148,notice
2014-04-06 11:28:09,Jeff,Updated trigger action for Device CO Sensor and child Camera cam1 successfully,192.168.1.148,notice
2014-04-06 11:30:50,Jeff,Accessed View Logs,192.168.1.148,info
2014-04-06 11:31:36,Jeff,Accessed Trigger Actions,192.168.1.148,info
2014-04-06 11:31:46,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-04-06 11:34:05,Jeff,Accessed Save Changes,192.168.1.148,info
2014-04-06 11:34:07,Jeff,Saved GPAC configuration successfully,192.168.1.148,info
2014-04-06 11:34:09,Jeff,Accessed Communication Centre,192.168.1.148,info
2014-04-06 11:34:12,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 11:34:32,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 11:34:58,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 11:35:07,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 11:35:27,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 11:35:32,Jeff,Accessed Camera Matrix,192.168.1.148,info
2014-04-06 15:42:17,Jeff,GPAC System successfully authenticated,66.87.134.246,notice
2014-04-06 15:42:23,Jeff,Accessed Overview,66.87.134.246,info
2014-04-06 15:42:36,Jeff,Accessed Camera Matrix,66.87.134.246,info
2014-04-06 15:42:50,Jeff,Accessed Camera Matrix,66.87.134.246,info
2014-04-06 15:43:31,Jeff,Accessed Overview,66.87.134.246,info
2014-04-06 15:43:39,Jeff,Accessed Camera Matrix,66.87.134.246,info
2014-04-06 15:43:52,Jeff,Accessed Overview,66.87.134.246,info
2014-04-06 15:43:54,Jeff,Accessed Camera Matrix,66.87.134.246,info
2014-04-06 15:47:10,Alex,GPAC System failed to authenticate. Login attempt: 1,66.87.134.186,alert
2014-04-06 15:48:13,Alex,GPAC System failed to authenticate. Login attempt: 1,66.87.134.186,alert
2014-04-06 15:48:30,Alex,GPAC System failed to authenticate. Login attempt: 1,66.87.134.186,alert
2014-04-06 15:48:56,Alex,GPAC System failed to authenticate. Login attempt: 1,66.87.134.186,alert
